date,route_type,total_stops,distance_km,delivery_time_hours,fuel_used_l,last_service_days,on_time_deliveries,late_deliveries,delivery_success_rate,breakdown,maintenance_cost
2025-03-27,Urban,99,117.49280937005113,4.272747978596998,9.816683381063099,44,87,12,0.8787878787878788,0,167.6886448640533
2025-01-04,Suburban,93,111.2812696054671,3.379384649329428,10.476118680841886,2,76,17,0.8172043010752689,0,85.23788384053643
2025-03-23,Urban,113,105.47084308746692,3.115669190097232,10.37242711929222,15,95,18,0.8407079646017699,1,146.47894966945756
2025-03-05,Suburban,128,89.86696244560572,3.0493741139365658,8.123938815410243,21,110,18,0.859375,1,152.8688070726766
2025-02-07,Urban,133,105.02517005768347,4.1144431585503485,9.244922246164549,24,122,11,0.9172932330827067,1,132.48202207663599
2025-03-29,Suburban,110,94.01652695665132,3.678439393068495,8.37425021123068,50,101,9,0.9181818181818182,1,202.88006575751498
2025-03-28,Suburban,137,107.62645124224593,4.238061087688569,13.34296376896402,17,127,10,0.927007299270073,0,160.65235549850544
2025-01-22,Urban,121,92.97414309903503,2.5763980938462128,10.62897925052855,47,106,15,0.8760330578512396,1,187.44886960430404
2025-01-02,Urban,137,162.1172820975846,5.44563283052584,15.265825297823508,52,120,17,0.8759124087591241,1,220.19144098283007
2025-01-31,Rural,161,111.41504232836103,3.015740743978322,11.724150683795868,52,144,17,0.8944099378881988,1,201.37592814945896
2025-01-11,Urban,109,113.35964523008279,3.601463742335601,9.502121092787558,9,99,10,0.908256880733945,0,153.2973916655033
2025-02-15,Suburban,104,62.425602061004504,1.9633797135676467,5.855170876241915,35,87,17,0.8365384615384616,0,149.82199652074203
2025-03-03,Rural,142,135.9947634330825,4.159721319643355,11.499451525354289,20,124,18,0.8732394366197183,1,200.71183686038796
2025-03-10,Suburban,98,112.65744863249827,3.156071143132996,12.793571132862148,19,83,15,0.8469387755102041,1,130.97737430552849
2025-03-05,Suburban,151,116.68682892484564,4.009506281811269,10.185804795545907,18,136,15,0.9006622516556292,0,134.22064934138254
2025-01-10,Suburban,171,121.63496506144197,4.534589380088943,13.099580442478931,20,154,17,0.9005847953216374,1,122.71075214747503
2025-02-09,Rural,87,86.21768529265388,2.5859466498638177,7.209885955229946,30,80,7,0.9195402298850575,0,174.55661849287455
2025-01-24,Urban,174,178.79558692195224,5.978852825013465,20.71610112664703,40,163,11,0.9367816091954023,1,221.28249502885583
2025-02-13,Urban,82,83.05110153243749,2.625095016013864,8.251181031938108,1,74,8,0.9024390243902439,0,75.52114028923559
2025-03-01,Urban,146,115.57215868987235,3.330206620763331,10.345380604759837,24,133,13,0.910958904109589,1,148.61354604408308
2025-03-03,Rural,165,123.96803781377376,3.8247708684962114,12.740059297882517,24,152,13,0.9212121212121213,0,169.69318170506128
2025-03-28,Suburban,160,187.76820479635626,5.47362427683897,19.01963225495654,47,138,22,0.8625,1,221.34773470913208
2025-01-17,Urban,179,206.56236718819045,6.228699665009595,17.292176596895498,19,165,14,0.9217877094972067,1,198.12652465895232
2025-03-06,Rural,96,83.94143672982645,2.3254443106832925,8.652656850986476,30,83,13,0.8645833333333334,0,169.96014360829372
2025-02-26,Urban,93,103.01761773141402,2.8946437136429686,9.890050443276412,26,74,19,0.7956989247311828,1,144.8378551270597
2025-02-24,Urban,88,76.68267961909083,2.322813189067782,9.330883346624205,42,80,8,0.9090909090909091,0,135.11048238854062
2025-02-22,Suburban,141,120.50331092893437,3.4249905703723114,10.599437368121977,44,123,18,0.8723404255319149,1,192.84292918996348
2025-02-25,Urban,173,120.07199396080678,3.1512151871138934,11.335382775941639,38,167,6,0.9653179190751445,1,175.95904372924772
2025-01-09,Rural,100,85.58436338951836,2.7183386787866404,8.900129754281247,29,94,6,0.94,0,125.88457184105522
2025-01-22,Urban,155,142.97977528978205,4.58394185609671,17.72913592537056,13,140,15,0.9032258064516129,1,159.22525910011234
2025-01-13,Rural,116,71.16630118903657,1.9517035244867638,6.8649108080039305,4,106,10,0.9137931034482759,0,106.09639866123896
2025-03-30,Suburban,175,151.63186554341766,4.494353052339606,18.83477948877425,45,159,16,0.9085714285714286,1,220.18005223226464
2025-02-17,Urban,90,96.19323579334082,3.6904991543163197,12.016922606571171,17,81,9,0.9,0,123.42691224120594
2025-01-18,Rural,99,99.79473574863164,2.6000616736074336,9.536599384336794,33,83,16,0.8383838383838383,0,168.59979759103416
2025-03-17,Suburban,114,111.84473803829316,4.392657742109535,12.773397214129577,5,101,13,0.8859649122807017,1,102.92055497687744
2025-02-09,Urban,132,151.23678993222643,4.174819690684484,17.24960638967056,28,109,23,0.8257575757575758,1,195.31344845783065
2025-01-17,Urban,126,76.96321994278738,2.115425369767077,7.251728482477448,24,115,11,0.9126984126984127,0,127.72988612748713
2025-01-15,Rural,154,143.87119696416244,3.661155273118128,17.51368188663186,17,141,13,0.9155844155844156,1,150.89364761430505
2025-01-15,Urban,131,140.48561948500299,5.44264418552353,15.181689478114894,50,116,15,0.8854961832061069,1,216.86674062987245
2025-03-20,Urban,87,80.45770697700615,2.369689144711641,9.358020007150019,39,68,19,0.7816091954022989,1,233.57325701353938
2025-03-04,Urban,83,65.92999851850288,2.0985046775231013,6.38812905294745,48,67,16,0.8072289156626506,1,158.5717217602164
2025-02-08,Urban,106,72.26553593984978,2.4121080002551674,6.7873696343480425,40,101,5,0.9528301886792453,0,156.72401769811285
2025-01-13,Suburban,123,139.3021547000349,5.285650767464733,12.798162439757494,44,115,8,0.9349593495934959,1,175.60789218883227
2025-03-22,Urban,119,105.01243481647485,3.1403416819456464,11.640983198161667,46,112,7,0.9411764705882353,0,199.58998898798544
2025-02-01,Urban,126,141.98550889211901,4.411459188980783,16.990011459962687,51,116,10,0.9206349206349206,1,257.615766063349
2025-01-09,Urban,173,164.61145030856287,6.195780150469395,19.797559113772834,11,160,13,0.9248554913294798,0,149.7243122896114
2025-02-09,Urban,123,123.55537820618707,3.614067920647735,12.731622050267868,12,106,17,0.8617886178861789,0,122.93301922225227
2025-01-20,Rural,127,137.4846999636379,3.8116822934340124,11.66768172995444,13,115,12,0.905511811023622,1,143.52648717244645
2025-03-31,Urban,170,169.23386554921368,4.635379128496942,19.077383095030914,8,158,12,0.9294117647058824,0,171.31126765510393
2025-03-26,Rural,164,137.56859632280745,3.5657455841043575,15.239737265558894,1,152,12,0.926829268292683,0,148.4134255868824
2025-03-23,Urban,131,118.97158397679196,3.820286123212215,14.157291887312041,9,118,13,0.9007633587786259,1,106.54392863845501
2025-03-18,Urban,163,176.33785231330106,4.487414535404265,16.919314562352078,28,142,21,0.8711656441717791,1,207.3323735870667
2025-03-21,Rural,147,121.1559561400972,3.1898725458283796,11.30239771053459,2,138,9,0.9387755102040817,0,112.54549367496269
2025-03-14,Urban,90,74.95855866549884,2.545496177263516,7.090475759834777,14,81,9,0.9,0,144.32953428796182
2025-03-04,Suburban,156,102.5565948630289,3.74441109147963,8.96119593929158,13,140,16,0.8974358974358975,1,173.1825214361067
2025-03-17,Rural,152,174.61010049222335,5.537755901082851,17.55633508473343,48,133,19,0.875,1,269.7167283829799
2025-02-13,Urban,83,54.33360848428299,1.7510882711549152,6.363867654225193,2,72,11,0.8674698795180723,0,61.44186983071698
2025-02-07,Urban,155,153.2834535027157,4.557153419523242,16.738349565892786,4,145,10,0.9354838709677419,0,117.8117826945632
2025-03-24,Suburban,152,128.88333646681514,3.818675745339593,12.102040030483298,12,139,13,0.9144736842105263,0,172.33028677143204
2025-03-01,Urban,156,131.5659749279094,3.6294257521739826,12.587048772500333,48,143,13,0.9166666666666666,0,209.7037802701722
2025-03-12,Urban,127,127.98184994683852,3.9200098318094567,12.641415615301492,10,117,10,0.9212598425196851,0,118.60233784075824
2025-02-17,Urban,105,67.22690515568236,2.529958074146429,6.264237487403938,3,95,10,0.9047619047619048,0,62.3598174727195
2025-01-18,Urban,156,149.17086128425427,3.938570097749832,14.140003297495749,4,150,6,0.9615384615384616,0,135.37937723446726
2025-01-16,Suburban,118,125.45985044684272,4.231864898116972,10.88560430182346,6,109,9,0.923728813559322,0,116.4898786957429
2025-02-24,Urban,171,187.57462895916456,4.7403886717338475,18.133549983747038,23,156,15,0.9122807017543859,1,197.5939285562516
2025-02-08,Urban,137,96.21759800816832,3.5945140316724116,8.657017109244986,5,128,9,0.9343065693430657,0,111.9124675151831
2025-03-09,Suburban,98,111.56824014459661,2.8335678039453294,12.403598201812756,50,87,11,0.8877551020408163,1,181.47197293682868
2025-02-28,Urban,167,165.9458384031137,6.294129478187152,15.490526986286104,3,151,16,0.9041916167664671,1,122.62285320367252
2025-03-30,Urban,162,182.9162866397704,6.4258845377004,15.75672398007144,10,139,23,0.8580246913580247,1,180.35077870218151
2025-03-03,Suburban,156,139.02227512151455,5.4097008728430565,14.568092310244234,43,142,14,0.9102564102564102,1,226.16564204080686
2025-01-13,Urban,156,144.3343211010981,4.056990458990163,12.98388899547852,19,145,11,0.9294871794871795,1,152.73848137795076
2025-03-22,Suburban,137,157.74494637175675,4.178178112653539,14.473132500790978,14,122,15,0.8905109489051095,1,160.39346693092395
2025-01-06,Rural,107,121.97419268336992,3.8708367341099192,14.806098712004045,21,94,13,0.8785046728971962,1,132.17225585378796
2025-03-24,Urban,145,125.98999598310317,3.236501812199107,12.201199925776168,43,127,18,0.8758620689655172,1,197.92136471648723
2025-03-18,Suburban,89,68.0536345293454,2.0101807003036547,7.98680579203881,28,83,6,0.9325842696629213,0,162.13351105529122
2025-03-01,Urban,165,137.92387302186214,4.0035832949650105,11.620242466045713,21,151,14,0.9151515151515152,1,194.3280497840978
2025-03-31,Urban,156,129.89474115038456,3.447194826844594,11.550686002083195,36,148,8,0.9487179487179487,0,184.4349713616696
2025-01-14,Rural,137,105.78045712358565,3.5916218279422703,12.534870330070659,24,126,11,0.9197080291970803,0,144.60628300265566
2025-02-23,Rural,152,115.69445991516655,3.8165373765914525,13.631948979361567,54,136,16,0.8947368421052632,1,187.11827524219788
2025-01-04,Urban,176,196.52824609225837,5.0928198780895935,18.93719662275007,38,161,15,0.9147727272727273,1,212.294696790373
2025-02-08,Suburban,93,59.69829517420411,1.5500232092434452,6.364724592501686,17,86,7,0.9247311827956989,0,112.47944194559787
2025-03-13,Rural,163,164.07037360934032,4.138254436125547,20.156998034797745,22,151,12,0.9263803680981595,1,172.54753443541804
2025-01-25,Rural,94,66.1470509021439,1.716875545298585,6.506331705148635,19,67,27,0.7127659574468085,1,109.72367895556964
2025-03-18,Suburban,175,141.17311880637664,5.246007925912678,14.780389107416335,45,163,12,0.9314285714285714,1,234.3282569787606
2025-02-01,Urban,112,71.33569189386102,1.9096249878237552,8.487993196922556,54,103,9,0.9196428571428571,0,201.94809354262225
2025-02-28,Urban,96,73.15048148287461,2.348512729570159,6.52681654384701,10,87,9,0.90625,0,103.26447272638381
2025-03-04,Rural,103,109.28842219504557,2.741667915100684,9.372688182415063,11,95,8,0.9223300970873787,0,140.31756678030615
2025-02-07,Urban,109,123.28000222539072,3.8423880491179085,11.180464476850908,38,95,14,0.8715596330275229,0,187.1198959527378
2025-02-22,Suburban,141,103.34119705094025,3.102636616553612,9.15359093182128,2,134,7,0.950354609929078,0,136.7181698416401
2025-03-08,Urban,92,80.78784072709249,2.4520825378639652,9.112134506705628,33,79,13,0.8586956521739131,1,140.49583579358764
2025-01-28,Urban,141,124.38941445548765,4.170494977885298,13.738171593388238,43,122,19,0.8652482269503546,1,204.75903799883383
2025-01-03,Urban,126,141.6422931154359,5.4216458083494885,16.03356654273912,31,115,11,0.9126984126984127,1,140.30952856055274
2025-03-21,Rural,95,100.4795460139209,2.6142877933263557,9.084741499428976,48,83,12,0.8736842105263158,0,188.40551802462178
2025-01-22,Urban,145,131.63771799802035,3.5539209082908862,11.16362116650851,35,133,12,0.9172413793103448,1,188.85682914470758
2025-02-07,Suburban,160,160.39173124529026,5.920064708151622,14.759048761529238,37,146,14,0.9125,1,197.774299114342
2025-03-13,Urban,175,193.9722806604835,5.292338738457122,16.82930053407986,47,167,8,0.9542857142857143,0,218.88170821750504
2025-03-13,Urban,122,73.89825143466989,2.148973367062299,7.001390531604145,47,109,13,0.8934426229508197,1,167.06384175956126
2025-03-03,Urban,87,73.23085962081254,2.35188010411667,7.667639306971006,36,77,10,0.8850574712643678,1,138.4863120523593
2025-02-26,Suburban,82,93.83636383003228,3.257040283866333,9.670814647704809,23,68,14,0.8292682926829268,1,140.53056787729136
2025-01-06,Urban,91,95.02109148407975,2.5074219603461056,11.44655112350988,36,75,16,0.8241758241758241,1,185.21252636905916
2025-03-19,Urban,163,150.88988640987247,4.250081257758132,18.569168816722037,40,144,19,0.8834355828220859,1,198.50976345977892
2025-02-01,Urban,95,87.1897380410026,2.624924106248243,8.086674750969715,39,84,11,0.8842105263157894,0,207.77338576886322
2025-01-10,Urban,157,126.95994319433802,3.718418997674087,13.016572229180664,26,143,14,0.910828025477707,1,170.05309352271038
2025-01-03,Rural,159,145.05765890940046,5.501695323520574,14.208996405225315,25,148,11,0.9308176100628931,0,131.55745789102372
2025-02-28,Rural,138,137.0657289155739,4.268790618923001,13.397564771623806,17,124,14,0.8985507246376812,0,159.1961625767439
2025-03-17,Urban,128,108.9302813513313,3.903541029826245,11.95787281940684,15,113,15,0.8828125,1,133.4572172047665
2025-02-18,Suburban,142,146.04584807261324,5.192601838112239,14.746788020260615,37,130,12,0.9154929577464789,1,224.57080387028165
2025-02-28,Rural,141,157.46024642622862,4.5092277502089155,15.93236820851305,45,123,18,0.8723404255319149,1,218.3906730348247
2025-01-31,Urban,128,88.67979634059733,2.2933139736682535,9.282237653342467,4,118,10,0.921875,0,97.27675466329674
2025-03-10,Rural,130,113.2206677797591,3.645652848850742,10.034889910235046,22,116,14,0.8923076923076924,1,192.06916383639793
2025-03-03,Rural,112,94.61895013435745,3.3652776181779047,9.650409967673541,17,98,14,0.875,1,89.1953818054387
2025-02-21,Urban,109,110.36019818485221,3.177551748531584,10.596703692278403,22,100,9,0.9174311926605505,0,142.2947214124673
2025-03-30,Urban,138,103.48902612335654,2.718544561034593,8.935270851247392,17,123,15,0.8913043478260869,1,141.0586188822968
2025-02-10,Rural,155,152.5433350905617,4.211021477497344,13.305207736207445,14,144,11,0.9290322580645162,1,146.2839610247499
2025-01-31,Suburban,94,105.89039323365591,2.784291635295128,9.15873060821413,14,87,7,0.925531914893617,0,88.92909820064656
2025-03-26,Urban,161,136.99151254006395,4.145188386881852,15.087137776502171,17,154,7,0.9565217391304348,0,160.5774971665851
2025-03-25,Urban,171,196.07021081786797,5.404637365834221,24.0874567649088,8,160,11,0.935672514619883,1,154.8752892746321
2025-01-22,Urban,102,121.98162082272886,4.5010059812479,13.487175702678899,34,90,12,0.8823529411764706,1,176.26600252562284
2025-01-04,Suburban,157,104.19387110509709,3.4473749362440267,11.431247556354718,26,137,20,0.8726114649681529,1,179.27407777836208
2025-01-13,Suburban,173,127.99092091282833,4.149723940259012,10.998201197108694,45,159,14,0.9190751445086706,1,210.08471094366166
2025-02-14,Rural,176,205.96010175650903,6.304366580904948,19.435752262673628,30,157,19,0.8920454545454546,1,200.5793655388106
2025-02-11,Urban,124,145.69957987421517,3.7420134521020048,17.497634474170788,22,114,10,0.9193548387096774,1,174.72158777672698
2025-02-18,Suburban,141,92.86603549771976,2.436504774121297,10.87231506291133,16,126,15,0.8936170212765957,1,119.9437718233504
2025-01-20,Suburban,158,96.22185783575256,3.5614137506029064,11.159127372573264,30,143,15,0.9050632911392406,1,152.03966740054193
2025-03-18,Urban,150,104.499002093078,3.7873148001869574,9.931772553756955,16,139,11,0.9266666666666666,1,149.3960346886531
2025-03-22,Urban,94,112.5751209827588,3.707445196682889,10.288672933331659,38,78,16,0.8297872340425532,1,169.45302017252686
2025-02-23,Rural,125,88.49997124580152,3.0141853152006575,7.736974778470206,54,113,12,0.904,0,213.48132032036526
2025-02-05,Rural,143,128.91858465674957,3.7671739239212814,10.960091669727392,24,130,13,0.9090909090909091,1,157.857232056068
2025-01-01,Urban,125,138.63132948228832,3.5969234029794057,15.741363778486724,36,109,16,0.872,1,181.15677418271537
2025-01-15,Suburban,135,82.65253046574472,2.095951422977225,8.945960155424064,35,130,5,0.9629629629629629,0,151.2368868398427
2025-03-18,Urban,123,118.4112868906743,3.402227796020948,13.213640755580128,6,114,9,0.926829268292683,0,108.92591966972529
2025-01-17,Suburban,154,117.99715147555328,3.1405283957344152,12.506261029417002,4,147,7,0.9545454545454546,0,118.78385453625994
2025-01-24,Suburban,108,120.6793025852946,3.670514673812373,10.351043613717437,18,96,12,0.8888888888888888,1,140.84485191985195
2025-02-27,Suburban,174,133.99334398316986,4.7642240135826235,13.008493852215075,6,159,15,0.9137931034482759,1,156.3868748397506
2025-03-13,Rural,141,142.69953393584947,4.341287431963119,13.028627949275752,26,121,20,0.8581560283687943,1,155.60720251202991
2025-01-23,Suburban,168,168.7613389506976,5.06391791889554,16.943098196092294,37,148,20,0.8809523809523809,1,219.2430114336646
2025-02-15,Urban,131,96.0093929403677,2.6568269556136226,11.830472739031782,27,125,6,0.9541984732824428,0,174.8702645109254
2025-03-13,Suburban,133,82.57697614949434,2.9180953306474797,10.00110899254018,41,124,9,0.9323308270676691,1,207.8910079884693
2025-01-08,Urban,167,141.2068072932968,4.6259918059779706,13.909681810046191,11,142,25,0.8502994011976048,1,126.36792030213613
2025-02-28,Urban,136,105.19816120041496,3.4536026980995356,9.673255248303839,38,126,10,0.9264705882352942,0,199.08679274636705
2025-03-31,Urban,162,175.8326372624525,4.463709631745432,19.84270914401644,16,156,6,0.9629629629629629,0,174.03433276723317
2025-02-28,Urban,145,156.63168439561503,4.947434269523109,14.38619470428244,19,126,19,0.8689655172413793,1,187.36067041668585
2025-01-13,Suburban,101,88.2956515028731,2.4306187342806282,7.853624249446093,43,91,10,0.900990099009901,0,167.25444609319393
2025-02-08,Urban,99,95.4268261841992,2.6315806331457425,9.891260619522926,53,83,16,0.8383838383838383,1,201.38821860956799
2025-01-28,Suburban,112,107.80623947432137,3.7196161206495297,9.8133451536713,15,100,12,0.8928571428571429,1,126.62949429560285
2025-03-30,Suburban,151,165.54052824754268,4.93002277436031,17.214898698009677,26,131,20,0.8675496688741722,1,175.75405832554776
2025-03-02,Urban,104,88.92015064128752,2.314752246718034,8.299898234326832,56,97,7,0.9326923076923077,0,207.28284609588974
2025-01-16,Rural,125,95.65850098428817,2.9774216520282004,8.65218913745204,41,103,22,0.824,1,229.72721208401697
2025-01-02,Urban,152,115.37118453441792,2.944888164510104,9.640208405216384,56,135,17,0.8881578947368421,1,233.0632034732486
2025-03-23,Urban,177,163.14362005977006,5.781775234859809,17.389768508946823,31,166,11,0.9378531073446328,1,186.5493552024138
2025-01-17,Suburban,136,118.25049334294854,4.528521089052172,12.261353509205938,19,126,10,0.9264705882352942,0,141.2860898736356
2025-01-30,Urban,166,143.43602879009964,3.738057597569235,16.558309497415475,57,147,19,0.8855421686746988,1,246.96905213165905
2025-01-13,Urban,84,54.993321890121244,1.4581202191298812,6.237692720811781,51,67,17,0.7976190476190477,1,175.7734868597532
2025-03-23,Suburban,134,138.17574075149173,3.4640193236457084,12.825424846540383,24,121,13,0.9029850746268657,1,163.43536737563932
2025-01-13,Suburban,140,101.9538817904805,2.8971658884589444,8.737768972020195,58,124,16,0.8857142857142857,1,194.79329960716484
2025-02-12,Urban,168,120.65292592503911,3.089678377121185,12.596328868498432,9,147,21,0.875,1,127.38523908109612
2025-03-26,Rural,87,73.74598431847994,1.9715944886092318,8.457711790574812,23,79,8,0.9080459770114943,0,82.37285633576582
2025-01-21,Suburban,95,69.98336547221467,1.8579788556392982,7.656489957123427,4,76,19,0.8,0,57.623506880093366
2025-02-24,Rural,127,120.68999996887075,3.598698611239399,12.289965190193685,10,112,15,0.8818897637795275,1,123.33883185730157
2025-03-22,Urban,140,115.2029205040956,3.74820766916635,12.57316743494553,9,127,13,0.9071428571428571,0,138.80694894551885
2025-02-09,Suburban,94,81.71862115423336,2.0943627033946886,9.146600379156432,19,83,11,0.8829787234042553,0,161.08650644352866
2025-03-24,Rural,144,132.8114293865881,4.218678986402818,12.135616076438588,15,133,11,0.9236111111111112,1,154.43306481173883
2025-01-15,Suburban,101,72.93425266239737,2.2046312858270136,9.081161086052923,51,90,11,0.8910891089108911,0,199.15178328217766
2025-03-14,Suburban,82,56.86297984498406,1.7942538152430387,5.598445989131034,34,65,17,0.7926829268292683,1,148.68845811119198
2025-02-21,Urban,133,150.05766784931365,4.483043627959942,13.427898444470594,42,119,14,0.8947368421052632,1,225.7970960261835
2025-03-15,Urban,93,80.00178261799329,2.495565546084984,8.825432890081103,19,78,15,0.8387096774193549,0,132.2685623962161
2025-02-22,Urban,115,97.4344590646452,3.7883476887772995,9.356852533366402,49,108,7,0.9391304347826087,0,204.16948315384485
2025-03-28,Urban,161,100.04013371635648,2.6167471189485796,9.370914024259482,52,146,15,0.906832298136646,1,172.74734695508218
2025-02-21,Rural,161,144.70451082994217,4.5697257158414555,13.625533410844767,56,144,17,0.8944099378881988,1,239.61148341098828
2025-01-30,Urban,146,136.1452676131236,4.023900366632265,13.915948236299286,21,133,13,0.910958904109589,1,160.53796174503492
2025-02-02,Rural,89,83.24210250897919,3.0730458043868163,8.868456848554757,34,69,20,0.7752808988764045,1,151.29823609429033
2025-02-26,Rural,128,131.0999938039975,5.233361851525234,11.557078965096093,51,115,13,0.8984375,1,210.69959547931953
2025-02-21,Urban,144,101.73443054322341,3.5473058336567527,9.22026678509515,17,131,13,0.9097222222222222,1,108.19019690266737
2025-01-09,Urban,170,127.72675969152311,3.5909784381383396,13.756217019397424,18,162,8,0.9529411764705882,0,160.64511476336517
2025-02-23,Rural,136,147.75560596280167,5.578226504335602,17.564700117013388,17,124,12,0.9117647058823529,1,162.57760698494798
2025-01-01,Rural,106,123.84005123123984,3.2055251306144137,14.943479125689304,2,90,16,0.8490566037735849,1,117.30419059740058
2025-02-13,Urban,154,104.96018585674042,3.7186510874517853,12.529411950047864,51,131,23,0.8506493506493507,1,209.0801140147927
2025-03-16,Urban,84,75.481537547063,2.6891515596965143,7.305977092878097,1,72,12,0.8571428571428571,0,64.81647662977562
2025-03-21,Suburban,150,109.27586274656281,3.941758211011246,13.31552826215274,43,140,10,0.9333333333333333,0,225.90438874824255
2025-01-09,Suburban,162,103.0391119641043,4.0872762049250015,11.022928559295412,57,155,7,0.9567901234567902,1,234.38135068078418
2025-02-01,Urban,136,108.16107239109265,2.957072199218587,9.821397292384114,10,124,12,0.9117647058823529,0,136.49283651009685
2025-01-15,Suburban,172,118.02856291901074,3.0957890989435035,12.860794695587849,37,168,4,0.9767441860465116,0,212.70463153554363
2025-01-12,Urban,94,96.44022534169149,2.8188642441649505,8.725069974834813,48,85,9,0.9042553191489362,0,198.44245742526323
2025-03-19,Urban,178,163.80187418011025,5.887283031950106,14.915665704648388,56,164,14,0.9213483146067416,1,238.2512123385847
2025-02-26,Urban,155,106.37660580209891,3.633183794787014,11.841584360655254,5,142,13,0.9161290322580645,1,118.66476150637959
2025-01-08,Urban,109,66.00439988172063,2.0537230252445995,6.0469678423199165,56,99,10,0.908256880733945,1,225.5408807859763
2025-03-13,Urban,99,107.40452871203823,2.7318838010049307,9.771948638043046,55,85,14,0.8585858585858586,1,195.8125795651276
2025-01-27,Urban,116,81.86313066903162,2.851353506011674,8.536465476208829,12,106,10,0.9137931034482759,1,145.23141014981965
2025-03-03,Urban,82,79.02585879726169,2.1967072395386826,8.937876229718157,36,62,20,0.7560975609756098,1,134.46856905024737
2025-01-12,Urban,152,121.92727847259918,3.859469049033021,12.089863387474301,31,146,6,0.9605263157894737,1,183.62525404380756
2025-03-06,Urban,120,114.15498755868255,3.873900845552777,9.76886782096868,55,103,17,0.8583333333333333,0,237.28173132090842
2025-02-11,Rural,118,93.14827679034853,2.9256270679711465,8.822140317367644,38,102,16,0.864406779661017,1,185.4628284490846
2025-03-03,Urban,105,68.47719232361202,2.626857742566904,7.8784669492798525,51,91,14,0.8666666666666667,0,207.1896717285042
2025-01-11,Urban,81,59.43537041590682,1.607216637975946,5.538646631376282,9,69,12,0.8518518518518519,1,95.1675088456895
2025-02-12,Suburban,102,72.70918426851942,2.5378841122378857,7.488988709562614,44,87,15,0.8529411764705882,1,148.89196843780553
2025-01-17,Rural,102,87.3947843693062,2.435671844360789,8.43081354705489,26,95,7,0.9313725490196079,0,166.70248593899126
2025-02-01,Urban,164,163.1751242891339,6.2698831885026145,14.920565337797104,15,152,12,0.926829268292683,1,198.5598661029706
2025-03-26,Suburban,95,72.03694627194238,1.83176702588493,7.160880150091745,16,83,12,0.8736842105263158,0,114.72560748507622
2025-03-26,Suburban,88,53.437292583872626,1.9156430178725823,4.747476626263966,13,76,12,0.8636363636363636,1,116.35743056483416
2025-02-09,Suburban,92,83.84534250741457,2.1925434735088767,7.700270986023434,25,89,3,0.967391304347826,0,125.3948622870392
2025-01-23,Urban,107,103.089759216846,2.7755502345754453,9.855341114077156,30,95,12,0.8878504672897196,1,143.5084583058734
2025-02-25,Suburban,106,124.83856341851508,3.1590384867607084,14.5107611597404,53,93,13,0.8773584905660378,1,220.5662718128795
2025-01-06,Urban,130,123.97872264127325,3.854057930587834,10.929209040128224,56,112,18,0.8615384615384616,1,209.43619021103774
2025-03-27,Suburban,143,126.22660559464457,3.5149883956488464,10.748523915909098,7,135,8,0.9440559440559441,0,129.03770676628642
2025-02-19,Suburban,131,123.66936779555952,4.046685129838012,14.46787390417373,57,119,12,0.9083969465648855,1,286.4410468287059
2025-02-06,Urban,160,185.07846046675462,6.665765188910699,18.59530998397418,55,144,16,0.9,1,238.42158944174568
2025-03-05,Rural,117,128.35214582123555,4.0558548341572935,14.20523103201507,52,109,8,0.9316239316239316,0,225.00717919924216
2025-02-23,Urban,179,142.087915963273,5.1694207944460935,12.895871635959338,4,168,11,0.9385474860335196,0,93.87543912868037
2025-03-13,Rural,144,106.89877701997665,2.6905858569949026,9.819372151688317,43,133,11,0.9236111111111112,1,199.91537990685904
2025-02-18,Urban,97,73.48527623970548,2.778933491014102,8.581179290475744,40,85,12,0.8762886597938144,0,152.63444878343805
2025-01-11,Urban,142,128.17667258373612,3.787930919951123,11.1379438304323,38,130,12,0.9154929577464789,1,195.9411140164612
2025-03-29,Urban,130,136.03585719582904,3.954880483118935,15.593482038208373,57,120,10,0.9230769230769231,1,237.3357694571804
2025-02-18,Rural,88,79.36997413926039,2.399973106376849,7.093548846524041,30,76,12,0.8636363636363636,1,152.46721348003217
2025-01-21,Urban,92,58.94236104971182,1.6873076539921743,5.997439175565479,10,75,17,0.8152173913043478,0,80.52230058673148
2025-03-07,Urban,119,123.06366201141464,4.601764538176066,13.214053866455652,30,106,13,0.8907563025210085,1,165.85502319208354
2025-03-04,Urban,134,145.19999834514468,4.3570528936537345,16.819265692214245,39,112,22,0.835820895522388,1,205.31435541082263
2025-03-24,Suburban,158,122.24439761334942,4.170998058589195,14.09895663708443,7,147,11,0.930379746835443,1,120.26944749762771
2025-01-28,Suburban,122,121.81400411554125,3.115237261667603,11.44055339732297,36,112,10,0.9180327868852459,0,210.9731537565304
2025-01-17,Urban,123,105.28248229781423,2.889908762538136,10.320070172799115,35,111,12,0.9024390243902439,1,173.46156721711
2025-01-06,Urban,147,166.62032717516047,4.208889494613462,19.62931433805221,24,136,11,0.9251700680272109,0,161.45275625608255
2025-01-19,Urban,112,123.99915750840171,4.8506631932333235,14.673082203372347,39,96,16,0.8571428571428571,1,198.62822714849884
2025-02-25,Urban,103,94.27169749553589,3.2199919778081303,11.372776195222555,36,93,10,0.9029126213592233,0,120.19612242065269
2025-01-28,Urban,115,116.71388266113802,4.178599654625683,10.634455101747395,45,102,13,0.8869565217391304,1,237.5879157954492
